timestamp,ID1_tag_3,ID2_tag_4,ID2_tag_5,DP2_tag_1,DP2_tag_2
2023-05-01 10:40:00,1707.1719,635.04546,284.37008,167.37482,700.58624
2023-05-01 10:45:00,1747.6868,592.93772,287.51578,167.92058,700.39816
2023-05-01 10:50:00,1776.1107,569.51154,286.80192,168.68658,698.67166
2023-05-01 10:55:00,1794.4903,593.96426,288.64138,169.03196,701.31644
2023-05-01 11:00:00,1800.8065,542.68546,290.8712400000001,169.45578,698.1505999999999
2023-05-01 11:05:00,1829.6623,561.38004,289.90662,169.56414,701.82852
2023-05-01 11:10:00,1486.89346,577.54034,287.78166,169.77442,701.5339200000001
2023-05-01 11:15:00,1331.59696,567.6032600000001,285.42442,168.83506,697.09518
2023-05-01 11:20:00,1639.8582,619.29564,287.10298,168.65148,700.73132
2023-05-01 11:25:00,1801.4493,568.0957999999999,287.086,169.0569,698.49074
2023-05-01 11:30:00,1894.4801,556.7950800000001,286.3616,169.22366,701.78918
2023-05-01 11:35:00,1909.1871,596.86854,288.01248,169.43898,699.79488
2023-05-01 11:40:00,1875.5756,559.7929200000001,290.11184,169.10866,699.30648
2023-05-01 11:45:00,1832.738,474.0207,289.65246,169.16536,699.1049800000001
2023-05-01 11:50:00,1828.0638,603.70964,290.48098,169.29052,701.7034799999999
2023-05-01 11:55:00,1806.2377,621.2756,292.7876,169.33716,700.104
2023-05-01 12:00:00,1812.1782,599.6276799999999,293.6819,168.27136,698.9045
2023-05-01 12:05:00,1842.6185,537.5047999999999,295.36904,168.24356,700.39066
2023-05-01 12:10:00,1829.9956,549.95408,296.8947,168.35762,699.93866
2023-05-01 12:15:00,1825.3367,572.57906,295.11098,167.1178,700.2638
2023-05-01 12:20:00,1835.7719,441.06134,294.5847,167.58774,701.00702
2023-05-01 12:25:00,1802.5447,591.43084,294.9297,168.33694,698.2763199999999
2023-05-01 12:30:00,1683.8585,561.16526,295.48436,168.8419,702.6487199999999
2023-05-01 12:35:00,1675.8466,572.73092,293.63456,169.06214,698.78828
2023-05-01 12:40:00,1729.1183,555.0445,294.0502,169.06386,700.08318
